ObservedDate,County,State,Year,DOY,FirstiNatReport,FirstInvasion,iNatSince,SinceOfficialInvasion,Count2
7/28/2021,Delaware,PA,2021,209,11/7/2017,9/22/2014,1359,2501,2
7/28/2021,Montgomery,PA,2021,209,11/7/2017,9/22/2014,1359,2501,2
7/28/2021,Philadelphia,PA,2021,209,11/7/2017,9/22/2014,1359,2501,2
7/28/2021,Chester,PA,2021,209,11/7/2017,9/22/2014,1359,2501,3
7/29/2021,Allegheny,PA,2021,210,11/7/2017,9/22/2014,1360,2502,1
7/29/2021,Berks,PA,2021,210,11/7/2017,9/22/2014,1360,2502,1
7/29/2021,Lehigh,PA,2021,210,11/7/2017,9/22/2014,1360,2502,1
7/29/2021,Montgomery,PA,2021,210,11/7/2017,9/22/2014,1360,2502,1
7/29/2021,Chester,PA,2021,210,11/7/2017,9/22/2014,1360,2502,2
7/29/2021,Delaware,PA,2021,210,11/7/2017,9/22/2014,1360,2502,2
7/29/2021,Philadelphia,PA,2021,210,11/7/2017,9/22/2014,1360,2502,4
7/30/2021,Allegheny,PA,2021,211,11/7/2017,9/22/2014,1361,2503,1
7/30/2021,Blair,PA,2021,211,11/7/2017,9/22/2014,1361,2503,1
7/30/2021,Chester,PA,2021,211,11/7/2017,9/22/2014,1361,2503,1
7/30/2021,Cumberland,PA,2021,211,11/7/2017,9/22/2014,1361,2503,1
7/30/2021,Delaware,PA,2021,211,11/7/2017,9/22/2014,1361,2503,1
7/30/2021,Lehigh,PA,2021,211,11/7/2017,9/22/2014,1361,2503,1
7/30/2021,Northampton,PA,2021,211,11/7/2017,9/22/2014,1361,2503,1
7/30/2021,Philadelphia,PA,2021,211,11/7/2017,9/22/2014,1361,2503,1
7/30/2021,York,PA,2021,211,11/7/2017,9/22/2014,1361,2503,1
7/30/2021,Montgomery,PA,2021,211,11/7/2017,9/22/2014,1361,2503,2
7/31/2021,Chester,PA,2021,212,11/7/2017,9/22/2014,1362,2504,1
7/31/2021,Dauphin,PA,2021,212,11/7/2017,9/22/2014,1362,2504,1
7/31/2021,Northampton,PA,2021,212,11/7/2017,9/22/2014,1362,2504,1
7/31/2021,Schuylkill,PA,2021,212,11/7/2017,9/22/2014,1362,2504,1
7/31/2021,Bucks,PA,2021,212,11/7/2017,9/22/2014,1362,2504,2
7/31/2021,Montgomery,PA,2021,212,11/7/2017,9/22/2014,1362,2504,2
7/31/2021,Philadelphia,PA,2021,212,11/7/2017,9/22/2014,1362,2504,2
7/31/2021,Berks,PA,2021,212,11/7/2017,9/22/2014,1362,2504,3
7/31/2021,Lancaster,PA,2021,212,11/7/2017,9/22/2014,1362,2504,3
8/1/2021,Montgomery,PA,2021,213,11/7/2017,9/22/2014,1363,2505,1
8/1/2021,Philadelphia,PA,2021,213,11/7/2017,9/22/2014,1363,2505,2
8/1/2021,Bucks,PA,2021,213,11/7/2017,9/22/2014,1363,2505,3
8/1/2021,Lancaster,PA,2021,213,11/7/2017,9/22/2014,1363,2505,3
8/2/2021,Carbon,PA,2021,214,11/7/2017,9/22/2014,1364,2506,1
8/2/2021,Chester,PA,2021,214,11/7/2017,9/22/2014,1364,2506,1
8/2/2021,Dauphin,PA,2021,214,11/7/2017,9/22/2014,1364,2506,1
8/2/2021,Montgomery,PA,2021,214,11/7/2017,9/22/2014,1364,2506,1
8/2/2021,Philadelphia,PA,2021,214,11/7/2017,9/22/2014,1364,2506,1
8/2/2021,Lancaster,PA,2021,214,11/7/2017,9/22/2014,1364,2506,3
8/2/2021,Allegheny,PA,2021,214,11/7/2017,9/22/2014,1364,2506,4
8/3/2021,Allegheny,PA,2021,215,11/7/2017,9/22/2014,1365,2507,1
8/3/2021,Carbon,PA,2021,215,11/7/2017,9/22/2014,1365,2507,1
8/3/2021,Monroe,PA,2021,215,11/7/2017,9/22/2014,1365,2507,1
8/3/2021,Montgomery,PA,2021,215,11/7/2017,9/22/2014,1365,2507,1
8/3/2021,Northampton,PA,2021,215,11/7/2017,9/22/2014,1365,2507,2
8/3/2021,Philadelphia,PA,2021,215,11/7/2017,9/22/2014,1365,2507,3
8/4/2021,Berks,PA,2021,216,11/7/2017,9/22/2014,1366,2508,1
8/4/2021,Bucks,PA,2021,216,11/7/2017,9/22/2014,1366,2508,1
8/4/2021,Chester,PA,2021,216,11/7/2017,9/22/2014,1366,2508,1
8/4/2021,Lancaster,PA,2021,216,11/7/2017,9/22/2014,1366,2508,1
8/4/2021,Carbon,PA,2021,216,11/7/2017,9/22/2014,1366,2508,2
8/4/2021,Dauphin,PA,2021,216,11/7/2017,9/22/2014,1366,2508,2
8/4/2021,Montgomery,PA,2021,216,11/7/2017,9/22/2014,1366,2508,2
8/4/2021,York,PA,2021,216,11/7/2017,9/22/2014,1366,2508,2
8/4/2021,Philadelphia,PA,2021,216,11/7/2017,9/22/2014,1366,2508,3
8/5/2021,Bucks,PA,2021,217,11/7/2017,9/22/2014,1367,2509,1
8/5/2021,Chester,PA,2021,217,11/7/2017,9/22/2014,1367,2509,1
8/5/2021,Lehigh,PA,2021,217,11/7/2017,9/22/2014,1367,2509,1
8/5/2021,Montgomery,PA,2021,217,11/7/2017,9/22/2014,1367,2509,2
8/5/2021,Northampton,PA,2021,217,11/7/2017,9/22/2014,1367,2509,2
8/5/2021,Philadelphia,PA,2021,217,11/7/2017,9/22/2014,1367,2509,2
8/6/2021,Berks,PA,2021,218,11/7/2017,9/22/2014,1368,2510,1
8/6/2021,Chester,PA,2021,218,11/7/2017,9/22/2014,1368,2510,1
8/6/2021,Lehigh,PA,2021,218,11/7/2017,9/22/2014,1368,2510,1
8/6/2021,York,PA,2021,218,11/7/2017,9/22/2014,1368,2510,1
8/6/2021,Allegheny,PA,2021,218,11/7/2017,9/22/2014,1368,2510,2
8/6/2021,Dauphin,PA,2021,218,11/7/2017,9/22/2014,1368,2510,3
8/6/2021,Lancaster,PA,2021,218,11/7/2017,9/22/2014,1368,2510,3
8/6/2021,Montgomery,PA,2021,218,11/7/2017,9/22/2014,1368,2510,3
8/6/2021,Philadelphia,PA,2021,218,11/7/2017,9/22/2014,1368,2510,5
8/7/2021,Allegheny,PA,2021,219,11/7/2017,9/22/2014,1369,2511,1
8/7/2021,Berks,PA,2021,219,11/7/2017,9/22/2014,1369,2511,1
8/7/2021,Cumberland,PA,2021,219,11/7/2017,9/22/2014,1369,2511,1
8/7/2021,Lebanon,PA,2021,219,11/7/2017,9/22/2014,1369,2511,1
8/7/2021,Luzerne,PA,2021,219,11/7/2017,9/22/2014,1369,2511,1
8/7/2021,Westmoreland,PA,2021,219,11/7/2017,9/22/2014,1369,2511,1
8/7/2021,Lancaster,PA,2021,219,11/7/2017,9/22/2014,1369,2511,2
8/7/2021,Northampton,PA,2021,219,11/7/2017,9/22/2014,1369,2511,2
8/7/2021,Philadelphia,PA,2021,219,11/7/2017,9/22/2014,1369,2511,2
8/7/2021,York,PA,2021,219,11/7/2017,9/22/2014,1369,2511,2
8/7/2021,Lehigh,PA,2021,219,11/7/2017,9/22/2014,1369,2511,3
8/7/2021,Montgomery,PA,2021,219,11/7/2017,9/22/2014,1369,2511,3
8/7/2021,Bucks,PA,2021,219,11/7/2017,9/22/2014,1369,2511,4
8/7/2021,Dauphin,PA,2021,219,11/7/2017,9/22/2014,1369,2511,6
8/8/2021,Berks,PA,2021,220,11/7/2017,9/22/2014,1370,2512,1
8/8/2021,Chester,PA,2021,220,11/7/2017,9/22/2014,1370,2512,1
8/8/2021,Delaware,PA,2021,220,11/7/2017,9/22/2014,1370,2512,1
8/8/2021,Lancaster,PA,2021,220,11/7/2017,9/22/2014,1370,2512,1
8/8/2021,Monroe,PA,2021,220,11/7/2017,9/22/2014,1370,2512,1
8/8/2021,Montgomery,PA,2021,220,11/7/2017,9/22/2014,1370,2512,1
8/8/2021,Schuylkill,PA,2021,220,11/7/2017,9/22/2014,1370,2512,1
8/8/2021,Carbon,PA,2021,220,11/7/2017,9/22/2014,1370,2512,2
8/8/2021,Dauphin,PA,2021,220,11/7/2017,9/22/2014,1370,2512,3
8/8/2021,Philadelphia,PA,2021,220,11/7/2017,9/22/2014,1370,2512,5
8/9/2021,Delaware,PA,2021,221,11/7/2017,9/22/2014,1371,2513,1
8/9/2021,Montgomery,PA,2021,221,11/7/2017,9/22/2014,1371,2513,1
8/9/2021,Northampton,PA,2021,221,11/7/2017,9/22/2014,1371,2513,1
8/9/2021,Lancaster,PA,2021,221,11/7/2017,9/22/2014,1371,2513,2
8/9/2021,Philadelphia,PA,2021,221,11/7/2017,9/22/2014,1371,2513,3
8/9/2021,Dauphin,PA,2021,221,11/7/2017,9/22/2014,1371,2513,5
8/10/2021,Allegheny,PA,2021,222,11/7/2017,9/22/2014,1372,2514,1
8/10/2021,Bucks,PA,2021,222,11/7/2017,9/22/2014,1372,2514,1
8/10/2021,Chester,PA,2021,222,11/7/2017,9/22/2014,1372,2514,1
8/10/2021,Cumberland,PA,2021,222,11/7/2017,9/22/2014,1372,2514,1
8/10/2021,Lebanon,PA,2021,222,11/7/2017,9/22/2014,1372,2514,1
8/10/2021,Lehigh,PA,2021,222,11/7/2017,9/22/2014,1372,2514,1
8/10/2021,Montgomery,PA,2021,222,11/7/2017,9/22/2014,1372,2514,1
8/10/2021,Delaware,PA,2021,222,11/7/2017,9/22/2014,1372,2514,2
8/10/2021,Dauphin,PA,2021,222,11/7/2017,9/22/2014,1372,2514,3
8/10/2021,Philadelphia,PA,2021,222,11/7/2017,9/22/2014,1372,2514,3
8/11/2021,Berks,PA,2021,223,11/7/2017,9/22/2014,1373,2515,1
8/11/2021,Bucks,PA,2021,223,11/7/2017,9/22/2014,1373,2515,1
8/11/2021,Huntingdon,PA,2021,223,11/7/2017,9/22/2014,1373,2515,1
8/11/2021,Luzerne,PA,2021,223,11/7/2017,9/22/2014,1373,2515,1
8/11/2021,Montgomery,PA,2021,223,11/7/2017,9/22/2014,1373,2515,1
8/11/2021,Lancaster,PA,2021,223,11/7/2017,9/22/2014,1373,2515,2
8/11/2021,Monroe,PA,2021,223,11/7/2017,9/22/2014,1373,2515,2
8/11/2021,Philadelphia,PA,2021,223,11/7/2017,9/22/2014,1373,2515,2
8/11/2021,Allegheny,PA,2021,223,11/7/2017,9/22/2014,1373,2515,3
8/11/2021,Dauphin,PA,2021,223,11/7/2017,9/22/2014,1373,2515,3
8/12/2021,Allegheny,PA,2021,224,11/7/2017,9/22/2014,1374,2516,1
8/12/2021,Bucks,PA,2021,224,11/7/2017,9/22/2014,1374,2516,1
8/12/2021,Dauphin,PA,2021,224,11/7/2017,9/22/2014,1374,2516,1
8/12/2021,Delaware,PA,2021,224,11/7/2017,9/22/2014,1374,2516,1
8/12/2021,Lancaster,PA,2021,224,11/7/2017,9/22/2014,1374,2516,1
8/12/2021,Lehigh,PA,2021,224,11/7/2017,9/22/2014,1374,2516,1
8/12/2021,Montgomery,PA,2021,224,11/7/2017,9/22/2014,1374,2516,1
8/12/2021,Schuylkill,PA,2021,224,11/7/2017,9/22/2014,1374,2516,1
8/12/2021,York,PA,2021,224,11/7/2017,9/22/2014,1374,2516,1
8/13/2021,Dauphin,PA,2021,225,11/7/2017,9/22/2014,1375,2517,1
8/13/2021,Lebanon,PA,2021,225,11/7/2017,9/22/2014,1375,2517,1
8/13/2021,Montgomery,PA,2021,225,11/7/2017,9/22/2014,1375,2517,1
8/13/2021,Bucks,PA,2021,225,11/7/2017,9/22/2014,1375,2517,2
8/13/2021,Monroe,PA,2021,225,11/7/2017,9/22/2014,1375,2517,2
8/13/2021,Philadelphia,PA,2021,225,11/7/2017,9/22/2014,1375,2517,3
8/14/2021,Berks,PA,2021,226,11/7/2017,9/22/2014,1376,2518,1
8/14/2021,Cumberland,PA,2021,226,11/7/2017,9/22/2014,1376,2518,1
8/14/2021,Lehigh,PA,2021,226,11/7/2017,9/22/2014,1376,2518,1
8/14/2021,Monroe,PA,2021,226,11/7/2017,9/22/2014,1376,2518,1
8/14/2021,Northumberland,PA,2021,226,11/7/2017,9/22/2014,1376,2518,1
8/14/2021,Northampton,PA,2021,226,11/7/2017,9/22/2014,1376,2518,2
8/14/2021,Lancaster,PA,2021,226,11/7/2017,9/22/2014,1376,2518,3
8/14/2021,Montgomery,PA,2021,226,11/7/2017,9/22/2014,1376,2518,3
8/14/2021,Philadelphia,PA,2021,226,11/7/2017,9/22/2014,1376,2518,3
8/14/2021,Dauphin,PA,2021,226,11/7/2017,9/22/2014,1376,2518,5
8/15/2021,Allegheny,PA,2021,227,11/7/2017,9/22/2014,1377,2519,1
8/15/2021,Franklin,PA,2021,227,11/7/2017,9/22/2014,1377,2519,1
8/15/2021,Lancaster,PA,2021,227,11/7/2017,9/22/2014,1377,2519,1
8/15/2021,Luzerne,PA,2021,227,11/7/2017,9/22/2014,1377,2519,1
8/15/2021,Carbon,PA,2021,227,11/7/2017,9/22/2014,1377,2519,2
8/15/2021,Delaware,PA,2021,227,11/7/2017,9/22/2014,1377,2519,2
8/15/2021,Lebanon,PA,2021,227,11/7/2017,9/22/2014,1377,2519,2
8/15/2021,Dauphin,PA,2021,227,11/7/2017,9/22/2014,1377,2519,4
8/15/2021,Schuylkill,PA,2021,227,11/7/2017,9/22/2014,1377,2519,4
8/15/2021,Philadelphia,PA,2021,227,11/7/2017,9/22/2014,1377,2519,6
8/16/2021,Berks,PA,2021,228,11/7/2017,9/22/2014,1378,2520,1
8/16/2021,Chester,PA,2021,228,11/7/2017,9/22/2014,1378,2520,1
8/16/2021,Dauphin,PA,2021,228,11/7/2017,9/22/2014,1378,2520,1
8/16/2021,Huntingdon,PA,2021,228,11/7/2017,9/22/2014,1378,2520,1
8/16/2021,Monroe,PA,2021,228,11/7/2017,9/22/2014,1378,2520,1
8/16/2021,Bucks,PA,2021,228,11/7/2017,9/22/2014,1378,2520,2
8/16/2021,Philadelphia,PA,2021,228,11/7/2017,9/22/2014,1378,2520,2
8/17/2021,Allegheny,PA,2021,229,11/7/2017,9/22/2014,1379,2521,1
8/17/2021,Cumberland,PA,2021,229,11/7/2017,9/22/2014,1379,2521,1
8/17/2021,Delaware,PA,2021,229,11/7/2017,9/22/2014,1379,2521,1
8/17/2021,Lebanon,PA,2021,229,11/7/2017,9/22/2014,1379,2521,1
8/17/2021,Philadelphia,PA,2021,229,11/7/2017,9/22/2014,1379,2521,1
8/17/2021,Dauphin,PA,2021,229,11/7/2017,9/22/2014,1379,2521,2
8/18/2021,Monroe,PA,2021,230,11/7/2017,9/22/2014,1380,2522,1
8/18/2021,York,PA,2021,230,11/7/2017,9/22/2014,1380,2522,1
8/18/2021,Chester,PA,2021,230,11/7/2017,9/22/2014,1380,2522,2
8/19/2021,Berks,PA,2021,231,11/7/2017,9/22/2014,1381,2523,1
8/19/2021,Chester,PA,2021,231,11/7/2017,9/22/2014,1381,2523,1
8/19/2021,Montgomery,PA,2021,231,11/7/2017,9/22/2014,1381,2523,1
8/19/2021,Philadelphia,PA,2021,231,11/7/2017,9/22/2014,1381,2523,1
8/19/2021,Carbon,PA,2021,231,11/7/2017,9/22/2014,1381,2523,2
8/19/2021,York,PA,2021,231,11/7/2017,9/22/2014,1381,2523,2
8/19/2021,Dauphin,PA,2021,231,11/7/2017,9/22/2014,1381,2523,3
8/20/2021,Berks,PA,2021,232,11/7/2017,9/22/2014,1382,2524,1
8/20/2021,Carbon,PA,2021,232,11/7/2017,9/22/2014,1382,2524,1
8/20/2021,Chester,PA,2021,232,11/7/2017,9/22/2014,1382,2524,1
8/20/2021,Dauphin,PA,2021,232,11/7/2017,9/22/2014,1382,2524,1
8/20/2021,Philadelphia,PA,2021,232,11/7/2017,9/22/2014,1382,2524,1
8/20/2021,Lancaster,PA,2021,232,11/7/2017,9/22/2014,1382,2524,2
8/20/2021,Montgomery,PA,2021,232,11/7/2017,9/22/2014,1382,2524,2
8/21/2021,Allegheny,PA,2021,233,11/7/2017,9/22/2014,1383,2525,1
8/21/2021,Berks,PA,2021,233,11/7/2017,9/22/2014,1383,2525,1
8/21/2021,Bucks,PA,2021,233,11/7/2017,9/22/2014,1383,2525,1
8/21/2021,Cumberland,PA,2021,233,11/7/2017,9/22/2014,1383,2525,1
8/21/2021,Lancaster,PA,2021,233,11/7/2017,9/22/2014,1383,2525,1
8/21/2021,Lebanon,PA,2021,233,11/7/2017,9/22/2014,1383,2525,1
8/21/2021,Northampton,PA,2021,233,11/7/2017,9/22/2014,1383,2525,1
8/21/2021,Schuylkill,PA,2021,233,11/7/2017,9/22/2014,1383,2525,2
8/21/2021,Dauphin,PA,2021,233,11/7/2017,9/22/2014,1383,2525,4
8/21/2021,Philadelphia,PA,2021,233,11/7/2017,9/22/2014,1383,2525,4
8/22/2021,Berks,PA,2021,234,11/7/2017,9/22/2014,1384,2526,1
8/22/2021,Bucks,PA,2021,234,11/7/2017,9/22/2014,1384,2526,1
8/22/2021,Carbon,PA,2021,234,11/7/2017,9/22/2014,1384,2526,1
8/22/2021,Dauphin,PA,2021,234,11/7/2017,9/22/2014,1384,2526,1
8/22/2021,Northampton,PA,2021,234,11/7/2017,9/22/2014,1384,2526,1
8/22/2021,Philadelphia,PA,2021,234,11/7/2017,9/22/2014,1384,2526,2
8/23/2021,Bucks,PA,2021,235,11/7/2017,9/22/2014,1385,2527,1
8/23/2021,Dauphin,PA,2021,235,11/7/2017,9/22/2014,1385,2527,1
8/23/2021,Lancaster,PA,2021,235,11/7/2017,9/22/2014,1385,2527,1
8/23/2021,Luzerne,PA,2021,235,11/7/2017,9/22/2014,1385,2527,1
8/23/2021,Philadelphia,PA,2021,235,11/7/2017,9/22/2014,1385,2527,2
8/24/2021,Lancaster,PA,2021,236,11/7/2017,9/22/2014,1386,2528,1
8/24/2021,Northampton,PA,2021,236,11/7/2017,9/22/2014,1386,2528,1
8/24/2021,York,PA,2021,236,11/7/2017,9/22/2014,1386,2528,1
8/24/2021,Bucks,PA,2021,236,11/7/2017,9/22/2014,1386,2528,2
8/24/2021,Schuylkill,PA,2021,236,11/7/2017,9/22/2014,1386,2528,2
8/24/2021,Dauphin,PA,2021,236,11/7/2017,9/22/2014,1386,2528,6
8/25/2021,Allegheny,PA,2021,237,11/7/2017,9/22/2014,1387,2529,1
8/25/2021,Carbon,PA,2021,237,11/7/2017,9/22/2014,1387,2529,1
8/25/2021,Chester,PA,2021,237,11/7/2017,9/22/2014,1387,2529,1
8/25/2021,Dauphin,PA,2021,237,11/7/2017,9/22/2014,1387,2529,2
8/25/2021,Monroe,PA,2021,237,11/7/2017,9/22/2014,1387,2529,2
8/25/2021,Schuylkill,PA,2021,237,11/7/2017,9/22/2014,1387,2529,2
8/26/2021,Blair,PA,2021,238,11/7/2017,9/22/2014,1388,2530,1
8/26/2021,Lancaster,PA,2021,238,11/7/2017,9/22/2014,1388,2530,1
8/26/2021,Philadelphia,PA,2021,238,11/7/2017,9/22/2014,1388,2530,1
8/26/2021,Schuylkill,PA,2021,238,11/7/2017,9/22/2014,1388,2530,2
8/27/2021,Bucks,PA,2021,239,11/7/2017,9/22/2014,1389,2531,1
8/27/2021,Luzerne,PA,2021,239,11/7/2017,9/22/2014,1389,2531,1
8/27/2021,Monroe,PA,2021,239,11/7/2017,9/22/2014,1389,2531,1
8/27/2021,Philadelphia,PA,2021,239,11/7/2017,9/22/2014,1389,2531,1
8/27/2021,Schuylkill,PA,2021,239,11/7/2017,9/22/2014,1389,2531,1
8/27/2021,Delaware,PA,2021,239,11/7/2017,9/22/2014,1389,2531,2
8/27/2021,Lancaster,PA,2021,239,11/7/2017,9/22/2014,1389,2531,2
8/28/2021,Berks,PA,2021,240,11/7/2017,9/22/2014,1390,2532,1
8/28/2021,Bucks,PA,2021,240,11/7/2017,9/22/2014,1390,2532,1
8/28/2021,Dauphin,PA,2021,240,11/7/2017,9/22/2014,1390,2532,1
8/28/2021,Schuylkill,PA,2021,240,11/7/2017,9/22/2014,1390,2532,1
8/28/2021,Philadelphia,PA,2021,240,11/7/2017,9/22/2014,1390,2532,2
8/28/2021,Lancaster,PA,2021,240,11/7/2017,9/22/2014,1390,2532,5
8/29/2021,Berks,PA,2021,241,11/7/2017,9/22/2014,1391,2533,1
8/29/2021,Lancaster,PA,2021,241,11/7/2017,9/22/2014,1391,2533,1
8/29/2021,Lebanon,PA,2021,241,11/7/2017,9/22/2014,1391,2533,1
8/29/2021,Schuylkill,PA,2021,241,11/7/2017,9/22/2014,1391,2533,1
8/29/2021,Dauphin,PA,2021,241,11/7/2017,9/22/2014,1391,2533,2
8/29/2021,Montgomery,PA,2021,241,11/7/2017,9/22/2014,1391,2533,2
8/29/2021,Allegheny,PA,2021,241,11/7/2017,9/22/2014,1391,2533,3
8/29/2021,Philadelphia,PA,2021,241,11/7/2017,9/22/2014,1391,2533,7
8/30/2021,Chester,PA,2021,242,11/7/2017,9/22/2014,1392,2534,1
8/30/2021,Luzerne,PA,2021,242,11/7/2017,9/22/2014,1392,2534,1
8/30/2021,Schuylkill,PA,2021,242,11/7/2017,9/22/2014,1392,2534,1
8/30/2021,Dauphin,PA,2021,242,11/7/2017,9/22/2014,1392,2534,2
8/30/2021,Monroe,PA,2021,242,11/7/2017,9/22/2014,1392,2534,3
8/30/2021,Philadelphia,PA,2021,242,11/7/2017,9/22/2014,1392,2534,19
8/31/2021,Delaware,PA,2021,243,11/7/2017,9/22/2014,1393,2535,1
8/31/2021,Monroe,PA,2021,243,11/7/2017,9/22/2014,1393,2535,1
8/31/2021,Philadelphia,PA,2021,243,11/7/2017,9/22/2014,1393,2535,1
8/31/2021,Lancaster,PA,2021,243,11/7/2017,9/22/2014,1393,2535,2
8/31/2021,Schuylkill,PA,2021,243,11/7/2017,9/22/2014,1393,2535,2
9/1/2021,Luzerne,PA,2021,244,11/7/2017,9/22/2014,1394,2536,1
9/2/2021,Allegheny,PA,2021,245,11/7/2017,9/22/2014,1395,2537,1
9/2/2021,Berks,PA,2021,245,11/7/2017,9/22/2014,1395,2537,1
9/2/2021,Chester,PA,2021,245,11/7/2017,9/22/2014,1395,2537,1
9/2/2021,Dauphin,PA,2021,245,11/7/2017,9/22/2014,1395,2537,1
9/2/2021,Lancaster,PA,2021,245,11/7/2017,9/22/2014,1395,2537,2
9/2/2021,Northampton,PA,2021,245,11/7/2017,9/22/2014,1395,2537,2
9/2/2021,Schuylkill,PA,2021,245,11/7/2017,9/22/2014,1395,2537,2
9/2/2021,Delaware,PA,2021,245,11/7/2017,9/22/2014,1395,2537,6
9/2/2021,Philadelphia,PA,2021,245,11/7/2017,9/22/2014,1395,2537,6
9/3/2021,Delaware,PA,2021,246,11/7/2017,9/22/2014,1396,2538,1
9/3/2021,Monroe,PA,2021,246,11/7/2017,9/22/2014,1396,2538,1
9/3/2021,Lancaster,PA,2021,246,11/7/2017,9/22/2014,1396,2538,2
9/3/2021,Bucks,PA,2021,246,11/7/2017,9/22/2014,1396,2538,3
9/3/2021,Philadelphia,PA,2021,246,11/7/2017,9/22/2014,1396,2538,3
9/3/2021,Schuylkill,PA,2021,246,11/7/2017,9/22/2014,1396,2538,4
9/4/2021,Allegheny,PA,2021,247,11/7/2017,9/22/2014,1397,2539,1
9/4/2021,Carbon,PA,2021,247,11/7/2017,9/22/2014,1397,2539,1
9/4/2021,Chester,PA,2021,247,11/7/2017,9/22/2014,1397,2539,1
9/4/2021,Dauphin,PA,2021,247,11/7/2017,9/22/2014,1397,2539,1
9/4/2021,Delaware,PA,2021,247,11/7/2017,9/22/2014,1397,2539,1
9/4/2021,York,PA,2021,247,11/7/2017,9/22/2014,1397,2539,1
9/4/2021,Lancaster,PA,2021,247,11/7/2017,9/22/2014,1397,2539,2
9/4/2021,Philadelphia,PA,2021,247,11/7/2017,9/22/2014,1397,2539,2
9/4/2021,Bucks,PA,2021,247,11/7/2017,9/22/2014,1397,2539,3
9/5/2021,Allegheny,PA,2021,248,11/7/2017,9/22/2014,1398,2540,2
9/5/2021,Philadelphia,PA,2021,248,11/7/2017,9/22/2014,1398,2540,3
9/6/2021,Bucks,PA,2021,249,11/7/2017,9/22/2014,1399,2541,1
9/6/2021,Chester,PA,2021,249,11/7/2017,9/22/2014,1399,2541,1
9/6/2021,Dauphin,PA,2021,249,11/7/2017,9/22/2014,1399,2541,1
9/6/2021,Schuylkill,PA,2021,249,11/7/2017,9/22/2014,1399,2541,1
9/6/2021,Carbon,PA,2021,249,11/7/2017,9/22/2014,1399,2541,2
9/6/2021,Lancaster,PA,2021,249,11/7/2017,9/22/2014,1399,2541,2
9/6/2021,Allegheny,PA,2021,249,11/7/2017,9/22/2014,1399,2541,3
9/6/2021,Philadelphia,PA,2021,249,11/7/2017,9/22/2014,1399,2541,4
9/7/2021,Lancaster,PA,2021,250,11/7/2017,9/22/2014,1400,2542,1
9/7/2021,Allegheny,PA,2021,250,11/7/2017,9/22/2014,1400,2542,2
9/7/2021,Dauphin,PA,2021,250,11/7/2017,9/22/2014,1400,2542,2
9/7/2021,Lebanon,PA,2021,250,11/7/2017,9/22/2014,1400,2542,2
9/7/2021,Philadelphia,PA,2021,250,11/7/2017,9/22/2014,1400,2542,2
9/7/2021,Schuylkill,PA,2021,250,11/7/2017,9/22/2014,1400,2542,5
9/8/2021,Delaware,PA,2021,251,11/7/2017,9/22/2014,1401,2543,1
9/8/2021,Monroe,PA,2021,251,11/7/2017,9/22/2014,1401,2543,1
9/8/2021,Allegheny,PA,2021,251,11/7/2017,9/22/2014,1401,2543,2
9/8/2021,Philadelphia,PA,2021,251,11/7/2017,9/22/2014,1401,2543,3
9/8/2021,Schuylkill,PA,2021,251,11/7/2017,9/22/2014,1401,2543,7
9/9/2021,Carbon,PA,2021,252,11/7/2017,9/22/2014,1402,2544,1
9/9/2021,Chester,PA,2021,252,11/7/2017,9/22/2014,1402,2544,1
9/9/2021,Lebanon,PA,2021,252,11/7/2017,9/22/2014,1402,2544,1
9/9/2021,Lehigh,PA,2021,252,11/7/2017,9/22/2014,1402,2544,1
9/9/2021,Luzerne,PA,2021,252,11/7/2017,9/22/2014,1402,2544,1
9/9/2021,Northampton,PA,2021,252,11/7/2017,9/22/2014,1402,2544,1
9/9/2021,Philadelphia,PA,2021,252,11/7/2017,9/22/2014,1402,2544,2
9/9/2021,Monroe,PA,2021,252,11/7/2017,9/22/2014,1402,2544,4
9/9/2021,Allegheny,PA,2021,252,11/7/2017,9/22/2014,1402,2544,5
9/9/2021,Lancaster,PA,2021,252,11/7/2017,9/22/2014,1402,2544,6
9/9/2021,Schuylkill,PA,2021,252,11/7/2017,9/22/2014,1402,2544,12
9/10/2021,Bucks,PA,2021,253,11/7/2017,9/22/2014,1403,2545,1
9/10/2021,Chester,PA,2021,253,11/7/2017,9/22/2014,1403,2545,1
9/10/2021,Cumberland,PA,2021,253,11/7/2017,9/22/2014,1403,2545,1
9/10/2021,Dauphin,PA,2021,253,11/7/2017,9/22/2014,1403,2545,1
9/10/2021,Monroe,PA,2021,253,11/7/2017,9/22/2014,1403,2545,1
9/10/2021,Allegheny,PA,2021,253,11/7/2017,9/22/2014,1403,2545,2
9/10/2021,Northampton,PA,2021,253,11/7/2017,9/22/2014,1403,2545,2
9/10/2021,Philadelphia,PA,2021,253,11/7/2017,9/22/2014,1403,2545,2
9/11/2021,Delaware,PA,2021,254,11/7/2017,9/22/2014,1404,2546,1
9/11/2021,Monroe,PA,2021,254,11/7/2017,9/22/2014,1404,2546,1
9/11/2021,Westmoreland,PA,2021,254,11/7/2017,9/22/2014,1404,2546,1
9/11/2021,Berks,PA,2021,254,11/7/2017,9/22/2014,1404,2546,2
9/11/2021,Chester,PA,2021,254,11/7/2017,9/22/2014,1404,2546,2
9/11/2021,Montgomery,PA,2021,254,11/7/2017,9/22/2014,1404,2546,2
9/11/2021,Allegheny,PA,2021,254,11/7/2017,9/22/2014,1404,2546,3
