"","ObservedDate","County","State","Year","DOY","FirstiNatReport","FirstInvasion","iNatSince","SinceOfficialInvasion","Count2"
"4516","11/2/2019","Philadelphia","PA",2019,306,"11/7/2017","9/22/2014",725,1867,1
"4517","11/2/2019","Schuylkill","PA",2019,306,"11/7/2017","9/22/2014",725,1867,1
"4518","11/3/2019","Bucks","PA",2019,307,"11/7/2017","9/22/2014",726,1868,1
"4519","11/3/2019","Chester","PA",2019,307,"11/7/2017","9/22/2014",726,1868,1
"4520","11/3/2019","Lehigh","PA",2019,307,"11/7/2017","9/22/2014",726,1868,1
"4521","11/3/2019","Philadelphia","PA",2019,307,"11/7/2017","9/22/2014",726,1868,2
"4522","11/4/2019","Delaware","PA",2019,308,"11/7/2017","9/22/2014",727,1869,2
"4523","11/5/2019","Bucks","PA",2019,309,"11/7/2017","9/22/2014",728,1870,1
"4524","11/6/2019","Philadelphia","PA",2019,310,"11/7/2017","9/22/2014",729,1871,1
"4525","11/7/2019","Berks","PA",2019,311,"11/7/2017","9/22/2014",730,1872,1
"4526","11/7/2019","Montgomery","PA",2019,311,"11/7/2017","9/22/2014",730,1872,3
"4527","11/8/2019","Montgomery","PA",2019,312,"11/7/2017","9/22/2014",731,1873,1
"4528","11/8/2019","Philadelphia","PA",2019,312,"11/7/2017","9/22/2014",731,1873,1
"4529","11/9/2019","Montgomery","PA",2019,313,"11/7/2017","9/22/2014",732,1874,3
"4530","11/15/2019","Lancaster","PA",2019,319,"11/7/2017","9/22/2014",738,1880,1
"4531","11/21/2019","Philadelphia","PA",2019,325,"11/7/2017","9/22/2014",744,1886,1
"4532","11/29/2019","Berks","PA",2019,333,"11/7/2017","9/22/2014",752,1894,1
"4533","11/30/2019","Montgomery","PA",2019,334,"11/7/2017","9/22/2014",753,1895,1
"4534","12/3/2019","Lehigh","PA",2019,337,"11/7/2017","9/22/2014",756,1898,1
"4535","12/8/2019","Bucks","PA",2019,342,"11/7/2017","9/22/2014",761,1903,1
"4536","12/12/2019","Montgomery","PA",2019,346,"11/7/2017","9/22/2014",765,1907,1
"4537","12/14/2019","Philadelphia","PA",2019,348,"11/7/2017","9/22/2014",767,1909,1
"4538","12/21/2019","Delaware","PA",2019,355,"11/7/2017","9/22/2014",774,1916,1
"4539","12/22/2019","Berks","PA",2019,356,"11/7/2017","9/22/2014",775,1917,3
"4540","12/25/2019","Chester","PA",2019,359,"11/7/2017","9/22/2014",778,1920,1
"4541","12/25/2019","Delaware","PA",2019,359,"11/7/2017","9/22/2014",778,1920,1
"4542","12/26/2019","Montgomery","PA",2019,360,"11/7/2017","9/22/2014",779,1921,1
"4543","12/26/2019","Schuylkill","PA",2019,360,"11/7/2017","9/22/2014",779,1921,1
"4544","12/31/2019","Berks","PA",2019,365,"11/7/2017","9/22/2014",784,1926,4
"4545","1/1/2020","Chester","PA",2020,1,"11/7/2017","9/22/2014",785,1927,1
"4546","1/4/2020","Philadelphia","PA",2020,4,"11/7/2017","9/22/2014",788,1930,1
"4547","1/11/2020","Northampton","PA",2020,11,"11/7/2017","9/22/2014",795,1937,1
"4548","1/19/2020","Philadelphia","PA",2020,19,"11/7/2017","9/22/2014",803,1945,1
"4549","1/26/2020","Philadelphia","PA",2020,26,"11/7/2017","9/22/2014",810,1952,1
"4550","2/1/2020","Delaware","PA",2020,32,"11/7/2017","9/22/2014",816,1958,1
"4551","2/3/2020","Chester","PA",2020,34,"11/7/2017","9/22/2014",818,1960,1
"4552","2/4/2020","Philadelphia","PA",2020,35,"11/7/2017","9/22/2014",819,1961,1
"4553","2/9/2020","Montgomery","PA",2020,40,"11/7/2017","9/22/2014",824,1966,1
"4554","2/9/2020","Philadelphia","PA",2020,40,"11/7/2017","9/22/2014",824,1966,1
"4555","2/16/2020","Northampton","PA",2020,47,"11/7/2017","9/22/2014",831,1973,1
"4556","2/17/2020","Delaware","PA",2020,48,"11/7/2017","9/22/2014",832,1974,1
"4557","2/18/2020","Chester","PA",2020,49,"11/7/2017","9/22/2014",833,1975,2
"4558","2/20/2020","Montgomery","PA",2020,51,"11/7/2017","9/22/2014",835,1977,1
"4559","2/21/2020","Northampton","PA",2020,52,"11/7/2017","9/22/2014",836,1978,1
"4560","2/24/2020","Philadelphia","PA",2020,55,"11/7/2017","9/22/2014",839,1981,1
"4561","2/26/2020","Lancaster","PA",2020,57,"11/7/2017","9/22/2014",841,1983,1
"4562","2/27/2020","Delaware","PA",2020,58,"11/7/2017","9/22/2014",842,1984,1
"4563","2/28/2020","Philadelphia","PA",2020,59,"11/7/2017","9/22/2014",843,1985,2
"4564","3/3/2020","Chester","PA",2020,63,"11/7/2017","9/22/2014",847,1989,3
"4565","3/8/2020","Philadelphia","PA",2020,68,"11/7/2017","9/22/2014",852,1994,3
"4566","3/9/2020","Chester","PA",2020,69,"11/7/2017","9/22/2014",853,1995,1
"4567","3/9/2020","Montgomery","PA",2020,69,"11/7/2017","9/22/2014",853,1995,2
"4568","3/10/2020","Philadelphia","PA",2020,70,"11/7/2017","9/22/2014",854,1996,2
"4569","3/11/2020","Chester","PA",2020,71,"11/7/2017","9/22/2014",855,1997,1
"4570","3/11/2020","Philadelphia","PA",2020,71,"11/7/2017","9/22/2014",855,1997,1
"4571","3/12/2020","Philadelphia","PA",2020,72,"11/7/2017","9/22/2014",856,1998,1
"4572","3/18/2020","Delaware","PA",2020,78,"11/7/2017","9/22/2014",862,2004,1
"4573","3/18/2020","Montgomery","PA",2020,78,"11/7/2017","9/22/2014",862,2004,1
"4574","3/24/2020","Philadelphia","PA",2020,84,"11/7/2017","9/22/2014",868,2010,1
"4575","3/29/2020","Philadelphia","PA",2020,89,"11/7/2017","9/22/2014",873,2015,1
"4576","4/6/2020","Bucks","PA",2020,97,"11/7/2017","9/22/2014",881,2023,1
"4577","4/11/2020","Delaware","PA",2020,102,"11/7/2017","9/22/2014",886,2028,1
"4578","4/13/2020","Montgomery","PA",2020,104,"11/7/2017","9/22/2014",888,2030,1
"4579","4/24/2020","Montgomery","PA",2020,115,"11/7/2017","9/22/2014",899,2041,4
"4580","4/24/2020","Philadelphia","PA",2020,115,"11/7/2017","9/22/2014",899,2041,8
"4581","4/25/2020","Bucks","PA",2020,116,"11/7/2017","9/22/2014",900,2042,1
"4582","4/25/2020","Delaware","PA",2020,116,"11/7/2017","9/22/2014",900,2042,2
"4583","4/25/2020","Lancaster","PA",2020,116,"11/7/2017","9/22/2014",900,2042,1
"4584","4/25/2020","Montgomery","PA",2020,116,"11/7/2017","9/22/2014",900,2042,2
"4585","4/25/2020","Philadelphia","PA",2020,116,"11/7/2017","9/22/2014",900,2042,1
"4586","4/26/2020","Philadelphia","PA",2020,117,"11/7/2017","9/22/2014",901,2043,1
"4587","4/27/2020","Philadelphia","PA",2020,118,"11/7/2017","9/22/2014",902,2044,1
"4588","4/28/2020","Montgomery","PA",2020,119,"11/7/2017","9/22/2014",903,2045,1
"4589","4/28/2020","Northampton","PA",2020,119,"11/7/2017","9/22/2014",903,2045,1
"4590","5/1/2020","Philadelphia","PA",2020,122,"11/7/2017","9/22/2014",906,2048,1
"4591","5/5/2020","Philadelphia","PA",2020,126,"11/7/2017","9/22/2014",910,2052,2
"4592","5/7/2020","Philadelphia","PA",2020,128,"11/7/2017","9/22/2014",912,2054,1
"4593","5/10/2020","Philadelphia","PA",2020,131,"11/7/2017","9/22/2014",915,2057,1
"4594","5/13/2020","Chester","PA",2020,134,"11/7/2017","9/22/2014",918,2060,1
"4595","5/13/2020","Philadelphia","PA",2020,134,"11/7/2017","9/22/2014",918,2060,1
"4596","5/14/2020","Bucks","PA",2020,135,"11/7/2017","9/22/2014",919,2061,1
"4597","5/14/2020","Chester","PA",2020,135,"11/7/2017","9/22/2014",919,2061,1
"4598","5/14/2020","Montgomery","PA",2020,135,"11/7/2017","9/22/2014",919,2061,1
"4599","5/14/2020","Philadelphia","PA",2020,135,"11/7/2017","9/22/2014",919,2061,1
"4600","5/15/2020","Montgomery","PA",2020,136,"11/7/2017","9/22/2014",920,2062,2
"4601","5/15/2020","Philadelphia","PA",2020,136,"11/7/2017","9/22/2014",920,2062,1
"4602","5/16/2020","Philadelphia","PA",2020,137,"11/7/2017","9/22/2014",921,2063,1
"4603","5/17/2020","Chester","PA",2020,138,"11/7/2017","9/22/2014",922,2064,1
"4604","5/17/2020","Lehigh","PA",2020,138,"11/7/2017","9/22/2014",922,2064,1
"4605","5/17/2020","Philadelphia","PA",2020,138,"11/7/2017","9/22/2014",922,2064,6
"4606","5/18/2020","Montgomery","PA",2020,139,"11/7/2017","9/22/2014",923,2065,1
"4607","5/18/2020","Philadelphia","PA",2020,139,"11/7/2017","9/22/2014",923,2065,6
"4608","5/20/2020","Delaware","PA",2020,141,"11/7/2017","9/22/2014",925,2067,1
"4609","5/20/2020","Philadelphia","PA",2020,141,"11/7/2017","9/22/2014",925,2067,2
"4610","5/21/2020","Philadelphia","PA",2020,142,"11/7/2017","9/22/2014",926,2068,7
"4611","5/22/2020","Delaware","PA",2020,143,"11/7/2017","9/22/2014",927,2069,1
"4612","5/23/2020","Lancaster","PA",2020,144,"11/7/2017","9/22/2014",928,2070,1
"4613","5/23/2020","Montgomery","PA",2020,144,"11/7/2017","9/22/2014",928,2070,1
"4614","5/23/2020","Philadelphia","PA",2020,144,"11/7/2017","9/22/2014",928,2070,7
"4615","5/24/2020","Delaware","PA",2020,145,"11/7/2017","9/22/2014",929,2071,2
"4616","5/24/2020","Philadelphia","PA",2020,145,"11/7/2017","9/22/2014",929,2071,6
"4617","5/25/2020","Delaware","PA",2020,146,"11/7/2017","9/22/2014",930,2072,4
"4618","5/25/2020","Lancaster","PA",2020,146,"11/7/2017","9/22/2014",930,2072,1
"4619","5/25/2020","Montgomery","PA",2020,146,"11/7/2017","9/22/2014",930,2072,2
"4620","5/25/2020","Philadelphia","PA",2020,146,"11/7/2017","9/22/2014",930,2072,4
"4621","5/26/2020","Berks","PA",2020,147,"11/7/2017","9/22/2014",931,2073,1
"4622","5/26/2020","Bucks","PA",2020,147,"11/7/2017","9/22/2014",931,2073,1
"4623","5/26/2020","Chester","PA",2020,147,"11/7/2017","9/22/2014",931,2073,1
"4624","5/26/2020","Delaware","PA",2020,147,"11/7/2017","9/22/2014",931,2073,2
"4625","5/26/2020","Montgomery","PA",2020,147,"11/7/2017","9/22/2014",931,2073,2
"4626","5/26/2020","Philadelphia","PA",2020,147,"11/7/2017","9/22/2014",931,2073,4
"4627","5/27/2020","Bucks","PA",2020,148,"11/7/2017","9/22/2014",932,2074,1
"4628","5/27/2020","Chester","PA",2020,148,"11/7/2017","9/22/2014",932,2074,2
"4629","5/27/2020","Montgomery","PA",2020,148,"11/7/2017","9/22/2014",932,2074,1
"4630","5/27/2020","Philadelphia","PA",2020,148,"11/7/2017","9/22/2014",932,2074,3
"4631","5/28/2020","Bucks","PA",2020,149,"11/7/2017","9/22/2014",933,2075,1
"4632","5/28/2020","Delaware","PA",2020,149,"11/7/2017","9/22/2014",933,2075,1
"4633","5/28/2020","Lebanon","PA",2020,149,"11/7/2017","9/22/2014",933,2075,1
"4634","5/28/2020","Montgomery","PA",2020,149,"11/7/2017","9/22/2014",933,2075,2
"4635","5/28/2020","Philadelphia","PA",2020,149,"11/7/2017","9/22/2014",933,2075,4
"4636","5/29/2020","Montgomery","PA",2020,150,"11/7/2017","9/22/2014",934,2076,11
"4637","5/29/2020","Northampton","PA",2020,150,"11/7/2017","9/22/2014",934,2076,2
"4638","5/29/2020","Philadelphia","PA",2020,150,"11/7/2017","9/22/2014",934,2076,6
"4639","5/30/2020","Bucks","PA",2020,151,"11/7/2017","9/22/2014",935,2077,2
"4640","5/30/2020","Chester","PA",2020,151,"11/7/2017","9/22/2014",935,2077,1
"4641","5/30/2020","Delaware","PA",2020,151,"11/7/2017","9/22/2014",935,2077,3
"4642","5/30/2020","Montgomery","PA",2020,151,"11/7/2017","9/22/2014",935,2077,8
"4643","5/30/2020","Northampton","PA",2020,151,"11/7/2017","9/22/2014",935,2077,1
"4644","5/30/2020","Philadelphia","PA",2020,151,"11/7/2017","9/22/2014",935,2077,1
"4645","5/31/2020","Chester","PA",2020,152,"11/7/2017","9/22/2014",936,2078,3
"4646","5/31/2020","Delaware","PA",2020,152,"11/7/2017","9/22/2014",936,2078,3
"4647","5/31/2020","Lancaster","PA",2020,152,"11/7/2017","9/22/2014",936,2078,3
"4648","5/31/2020","Montgomery","PA",2020,152,"11/7/2017","9/22/2014",936,2078,2
"4649","5/31/2020","Philadelphia","PA",2020,152,"11/7/2017","9/22/2014",936,2078,11
"4650","6/1/2020","Delaware","PA",2020,153,"11/7/2017","9/22/2014",937,2079,1
"4651","6/1/2020","Lancaster","PA",2020,153,"11/7/2017","9/22/2014",937,2079,1
"4652","6/1/2020","Montgomery","PA",2020,153,"11/7/2017","9/22/2014",937,2079,3
"4653","6/1/2020","Philadelphia","PA",2020,153,"11/7/2017","9/22/2014",937,2079,1
"4654","6/2/2020","Berks","PA",2020,154,"11/7/2017","9/22/2014",938,2080,1
"4655","6/2/2020","Bucks","PA",2020,154,"11/7/2017","9/22/2014",938,2080,1
"4656","6/2/2020","Chester","PA",2020,154,"11/7/2017","9/22/2014",938,2080,2
"4657","6/2/2020","Delaware","PA",2020,154,"11/7/2017","9/22/2014",938,2080,1
"4658","6/2/2020","Lancaster","PA",2020,154,"11/7/2017","9/22/2014",938,2080,1
"4659","6/2/2020","Montgomery","PA",2020,154,"11/7/2017","9/22/2014",938,2080,2
"4660","6/2/2020","Philadelphia","PA",2020,154,"11/7/2017","9/22/2014",938,2080,1
"4661","6/3/2020","Bucks","PA",2020,155,"11/7/2017","9/22/2014",939,2081,1
"4662","6/3/2020","Chester","PA",2020,155,"11/7/2017","9/22/2014",939,2081,2
"4663","6/3/2020","Delaware","PA",2020,155,"11/7/2017","9/22/2014",939,2081,2
"4664","6/3/2020","Lancaster","PA",2020,155,"11/7/2017","9/22/2014",939,2081,1
"4665","6/3/2020","Montgomery","PA",2020,155,"11/7/2017","9/22/2014",939,2081,2
"4666","6/3/2020","Northampton","PA",2020,155,"11/7/2017","9/22/2014",939,2081,1
"4667","6/3/2020","Philadelphia","PA",2020,155,"11/7/2017","9/22/2014",939,2081,2
"4668","6/4/2020","Berks","PA",2020,156,"11/7/2017","9/22/2014",940,2082,2
"4669","6/4/2020","Bucks","PA",2020,156,"11/7/2017","9/22/2014",940,2082,1
"4670","6/4/2020","Chester","PA",2020,156,"11/7/2017","9/22/2014",940,2082,1
"4671","6/4/2020","Delaware","PA",2020,156,"11/7/2017","9/22/2014",940,2082,2
"4672","6/4/2020","Lancaster","PA",2020,156,"11/7/2017","9/22/2014",940,2082,3
"4673","6/4/2020","Lehigh","PA",2020,156,"11/7/2017","9/22/2014",940,2082,1
"4674","6/4/2020","Montgomery","PA",2020,156,"11/7/2017","9/22/2014",940,2082,3
"4675","6/4/2020","Northampton","PA",2020,156,"11/7/2017","9/22/2014",940,2082,1
"4676","6/4/2020","Philadelphia","PA",2020,156,"11/7/2017","9/22/2014",940,2082,4
"4677","6/5/2020","Berks","PA",2020,157,"11/7/2017","9/22/2014",941,2083,1
"4678","6/5/2020","Lancaster","PA",2020,157,"11/7/2017","9/22/2014",941,2083,1
"4679","6/5/2020","Montgomery","PA",2020,157,"11/7/2017","9/22/2014",941,2083,1
"4680","6/5/2020","Philadelphia","PA",2020,157,"11/7/2017","9/22/2014",941,2083,1
"4681","6/6/2020","Berks","PA",2020,158,"11/7/2017","9/22/2014",942,2084,1
"4682","6/6/2020","Bucks","PA",2020,158,"11/7/2017","9/22/2014",942,2084,2
"4683","6/6/2020","Delaware","PA",2020,158,"11/7/2017","9/22/2014",942,2084,2
"4684","6/6/2020","Lancaster","PA",2020,158,"11/7/2017","9/22/2014",942,2084,2
"4685","6/6/2020","Montgomery","PA",2020,158,"11/7/2017","9/22/2014",942,2084,2
"4686","6/7/2020","Bucks","PA",2020,159,"11/7/2017","9/22/2014",943,2085,1
"4687","6/7/2020","Chester","PA",2020,159,"11/7/2017","9/22/2014",943,2085,1
"4688","6/7/2020","Delaware","PA",2020,159,"11/7/2017","9/22/2014",943,2085,3
"4689","6/7/2020","Montgomery","PA",2020,159,"11/7/2017","9/22/2014",943,2085,4
"4690","6/7/2020","Philadelphia","PA",2020,159,"11/7/2017","9/22/2014",943,2085,7
"4691","6/8/2020","Montgomery","PA",2020,160,"11/7/2017","9/22/2014",944,2086,2
"4692","6/8/2020","Philadelphia","PA",2020,160,"11/7/2017","9/22/2014",944,2086,1
"4693","6/9/2020","Delaware","PA",2020,161,"11/7/2017","9/22/2014",945,2087,1
"4694","6/9/2020","Montgomery","PA",2020,161,"11/7/2017","9/22/2014",945,2087,1
"4695","6/9/2020","Philadelphia","PA",2020,161,"11/7/2017","9/22/2014",945,2087,1
"4696","6/10/2020","Delaware","PA",2020,162,"11/7/2017","9/22/2014",946,2088,8
"4697","6/10/2020","Montgomery","PA",2020,162,"11/7/2017","9/22/2014",946,2088,2
"4698","6/10/2020","Northampton","PA",2020,162,"11/7/2017","9/22/2014",946,2088,1
"4699","6/11/2020","Berks","PA",2020,163,"11/7/2017","9/22/2014",947,2089,4
"4700","6/11/2020","Bucks","PA",2020,163,"11/7/2017","9/22/2014",947,2089,1
"4701","6/11/2020","Montgomery","PA",2020,163,"11/7/2017","9/22/2014",947,2089,1
"4702","6/11/2020","Philadelphia","PA",2020,163,"11/7/2017","9/22/2014",947,2089,2
"4703","6/12/2020","Bucks","PA",2020,164,"11/7/2017","9/22/2014",948,2090,2
"4704","6/12/2020","Chester","PA",2020,164,"11/7/2017","9/22/2014",948,2090,2
"4705","6/12/2020","Delaware","PA",2020,164,"11/7/2017","9/22/2014",948,2090,12
"4706","6/12/2020","Montgomery","PA",2020,164,"11/7/2017","9/22/2014",948,2090,4
"4707","6/12/2020","Philadelphia","PA",2020,164,"11/7/2017","9/22/2014",948,2090,9
"4708","6/13/2020","Bucks","PA",2020,165,"11/7/2017","9/22/2014",949,2091,1
"4709","6/13/2020","Chester","PA",2020,165,"11/7/2017","9/22/2014",949,2091,2
"4710","6/13/2020","Dauphin","PA",2020,165,"11/7/2017","9/22/2014",949,2091,1
"4711","6/13/2020","Delaware","PA",2020,165,"11/7/2017","9/22/2014",949,2091,1
"4712","6/13/2020","Montgomery","PA",2020,165,"11/7/2017","9/22/2014",949,2091,3
"4713","6/13/2020","Philadelphia","PA",2020,165,"11/7/2017","9/22/2014",949,2091,3
"4714","6/14/2020","Bucks","PA",2020,166,"11/7/2017","9/22/2014",950,2092,2
"4715","6/14/2020","Delaware","PA",2020,166,"11/7/2017","9/22/2014",950,2092,2
"4716","6/14/2020","Lancaster","PA",2020,166,"11/7/2017","9/22/2014",950,2092,1
"4717","6/14/2020","Lebanon","PA",2020,166,"11/7/2017","9/22/2014",950,2092,1
"4718","6/14/2020","Montgomery","PA",2020,166,"11/7/2017","9/22/2014",950,2092,10
"4719","6/14/2020","Philadelphia","PA",2020,166,"11/7/2017","9/22/2014",950,2092,1
"4720","6/15/2020","Bucks","PA",2020,167,"11/7/2017","9/22/2014",951,2093,3
"4721","6/15/2020","Chester","PA",2020,167,"11/7/2017","9/22/2014",951,2093,3
"4722","6/15/2020","Delaware","PA",2020,167,"11/7/2017","9/22/2014",951,2093,1
"4723","6/15/2020","Montgomery","PA",2020,167,"11/7/2017","9/22/2014",951,2093,3
"4724","6/15/2020","Philadelphia","PA",2020,167,"11/7/2017","9/22/2014",951,2093,1
"4725","6/16/2020","Chester","PA",2020,168,"11/7/2017","9/22/2014",952,2094,3
"4726","6/16/2020","Delaware","PA",2020,168,"11/7/2017","9/22/2014",952,2094,1
"4727","6/16/2020","Lancaster","PA",2020,168,"11/7/2017","9/22/2014",952,2094,1
"4728","6/16/2020","Montgomery","PA",2020,168,"11/7/2017","9/22/2014",952,2094,3
"4729","6/16/2020","Philadelphia","PA",2020,168,"11/7/2017","9/22/2014",952,2094,3
"4730","6/17/2020","Berks","PA",2020,169,"11/7/2017","9/22/2014",953,2095,1
"4731","6/17/2020","Bucks","PA",2020,169,"11/7/2017","9/22/2014",953,2095,1
"4732","6/17/2020","Chester","PA",2020,169,"11/7/2017","9/22/2014",953,2095,1
"4733","6/17/2020","Lancaster","PA",2020,169,"11/7/2017","9/22/2014",953,2095,1
"4734","6/17/2020","Montgomery","PA",2020,169,"11/7/2017","9/22/2014",953,2095,2
"4735","6/17/2020","Northampton","PA",2020,169,"11/7/2017","9/22/2014",953,2095,2
"4736","6/17/2020","Philadelphia","PA",2020,169,"11/7/2017","9/22/2014",953,2095,1
"4737","6/18/2020","Bucks","PA",2020,170,"11/7/2017","9/22/2014",954,2096,1
"4738","6/18/2020","Chester","PA",2020,170,"11/7/2017","9/22/2014",954,2096,1
"4739","6/18/2020","Lancaster","PA",2020,170,"11/7/2017","9/22/2014",954,2096,1
"4740","6/18/2020","Montgomery","PA",2020,170,"11/7/2017","9/22/2014",954,2096,2
"4741","6/18/2020","Philadelphia","PA",2020,170,"11/7/2017","9/22/2014",954,2096,3
"4742","6/19/2020","Bucks","PA",2020,171,"11/7/2017","9/22/2014",955,2097,1
"4743","6/19/2020","Carbon","PA",2020,171,"11/7/2017","9/22/2014",955,2097,1
"4744","6/19/2020","Delaware","PA",2020,171,"11/7/2017","9/22/2014",955,2097,1
"4745","6/19/2020","Lebanon","PA",2020,171,"11/7/2017","9/22/2014",955,2097,1
"4746","6/19/2020","Montgomery","PA",2020,171,"11/7/2017","9/22/2014",955,2097,5
"4747","6/19/2020","Philadelphia","PA",2020,171,"11/7/2017","9/22/2014",955,2097,2
"4748","6/20/2020","Berks","PA",2020,172,"11/7/2017","9/22/2014",956,2098,1
"4749","6/20/2020","Chester","PA",2020,172,"11/7/2017","9/22/2014",956,2098,2
"4750","6/20/2020","Delaware","PA",2020,172,"11/7/2017","9/22/2014",956,2098,2
"4751","6/20/2020","Lehigh","PA",2020,172,"11/7/2017","9/22/2014",956,2098,1
"4752","6/20/2020","Monroe","PA",2020,172,"11/7/2017","9/22/2014",956,2098,1
"4753","6/20/2020","Montgomery","PA",2020,172,"11/7/2017","9/22/2014",956,2098,1
"4754","6/20/2020","Philadelphia","PA",2020,172,"11/7/2017","9/22/2014",956,2098,5
"4755","6/21/2020","Berks","PA",2020,173,"11/7/2017","9/22/2014",957,2099,1
"4756","6/21/2020","Chester","PA",2020,173,"11/7/2017","9/22/2014",957,2099,1
"4757","6/21/2020","Delaware","PA",2020,173,"11/7/2017","9/22/2014",957,2099,3
"4758","6/21/2020","Montgomery","PA",2020,173,"11/7/2017","9/22/2014",957,2099,3
"4759","6/21/2020","Philadelphia","PA",2020,173,"11/7/2017","9/22/2014",957,2099,4
"4760","6/22/2020","Chester","PA",2020,174,"11/7/2017","9/22/2014",958,2100,1
"4761","6/22/2020","Delaware","PA",2020,174,"11/7/2017","9/22/2014",958,2100,1
"4762","6/22/2020","Lancaster","PA",2020,174,"11/7/2017","9/22/2014",958,2100,1
"4763","6/22/2020","Philadelphia","PA",2020,174,"11/7/2017","9/22/2014",958,2100,2
"4764","6/23/2020","Bucks","PA",2020,175,"11/7/2017","9/22/2014",959,2101,2
"4765","6/23/2020","Chester","PA",2020,175,"11/7/2017","9/22/2014",959,2101,2
"4766","6/23/2020","Delaware","PA",2020,175,"11/7/2017","9/22/2014",959,2101,1
"4767","6/23/2020","Monroe","PA",2020,175,"11/7/2017","9/22/2014",959,2101,1
"4768","6/23/2020","Montgomery","PA",2020,175,"11/7/2017","9/22/2014",959,2101,2
"4769","6/23/2020","Northampton","PA",2020,175,"11/7/2017","9/22/2014",959,2101,1
"4770","6/23/2020","Philadelphia","PA",2020,175,"11/7/2017","9/22/2014",959,2101,1
"4771","6/24/2020","Delaware","PA",2020,176,"11/7/2017","9/22/2014",960,2102,9
"4772","6/24/2020","Lancaster","PA",2020,176,"11/7/2017","9/22/2014",960,2102,1
"4773","6/24/2020","Lehigh","PA",2020,176,"11/7/2017","9/22/2014",960,2102,1
"4774","6/24/2020","Montgomery","PA",2020,176,"11/7/2017","9/22/2014",960,2102,1
"4775","6/24/2020","Northampton","PA",2020,176,"11/7/2017","9/22/2014",960,2102,1
"4776","6/24/2020","Philadelphia","PA",2020,176,"11/7/2017","9/22/2014",960,2102,3
"4777","6/25/2020","Bucks","PA",2020,177,"11/7/2017","9/22/2014",961,2103,2
"4778","6/25/2020","Chester","PA",2020,177,"11/7/2017","9/22/2014",961,2103,3
"4779","6/25/2020","Delaware","PA",2020,177,"11/7/2017","9/22/2014",961,2103,1
"4780","6/25/2020","Lancaster","PA",2020,177,"11/7/2017","9/22/2014",961,2103,1
"4781","6/25/2020","Montgomery","PA",2020,177,"11/7/2017","9/22/2014",961,2103,2
